"","LOCATION","DateTime","DO.mg","Temp.F"
"466","RRCAN",2021-02-12 13:36:35,7.58,56.41
"467","RRCAN",2021-02-12 13:46:35,8.43,57.85
"468","RRCAN",2021-02-12 13:56:35,8.33,58.24
"469","RRCAN",2021-02-12 14:06:35,8.41,57.85
"470","RRCAN",2021-02-12 14:16:35,8.45,57.96
"471","RRCAN",2021-02-12 14:26:35,8.42,58.03
"472","RRCAN",2021-02-12 14:36:35,8.41,58.1
"473","RRCAN",2021-02-12 14:46:35,8.39,58.14
"474","RRCAN",2021-02-12 14:56:35,8.46,58.24
"475","RRCAN",2021-02-12 15:06:35,8.49,58.35
"476","RRCAN",2021-02-12 15:16:35,8.32,58.35
"477","RRCAN",2021-02-12 15:26:35,8.32,58.42
"478","RRCAN",2021-02-12 15:36:35,8.4,58.78
"479","RRCAN",2021-02-12 15:46:35,8.72,59.5
"480","RRCAN",2021-02-12 15:56:35,8.8,59.83
"481","RRCAN",2021-02-12 16:06:35,8.83,59.9
"482","RRCAN",2021-02-12 16:16:35,8.92,60.01
"483","RRCAN",2021-02-12 16:26:35,8.89,60.08
"484","RRCAN",2021-02-12 16:36:35,8.93,60.22
"485","RRCAN",2021-02-12 16:46:35,8.89,60.26
"486","RRCAN",2021-02-12 16:56:35,8.84,60.26
"487","RRCAN",2021-02-12 17:06:35,8.83,60.22
"488","RRCAN",2021-02-12 17:16:35,8.88,60.22
"489","RRCAN",2021-02-12 17:26:35,8.79,60.19
"490","RRCAN",2021-02-12 17:36:35,8.76,60.19
"491","RRCAN",2021-02-12 17:46:35,8.76,60.19
"492","RRCAN",2021-02-12 17:56:35,8.82,60.19
"493","RRCAN",2021-02-12 18:06:35,8.83,60.22
"494","RRCAN",2021-02-12 18:16:35,8.83,60.26
"495","RRCAN",2021-02-12 18:26:35,8.89,60.26
"496","RRCAN",2021-02-12 18:36:35,8.88,60.22
"497","RRCAN",2021-02-12 18:46:35,8.92,60.19
"498","RRCAN",2021-02-12 18:56:35,8.92,60.12
"499","RRCAN",2021-02-12 19:06:35,8.95,60.08
"500","RRCAN",2021-02-12 19:16:35,8.98,60.01
"501","RRCAN",2021-02-12 19:26:35,9.11,59.94
"502","RRCAN",2021-02-12 19:36:35,9.12,59.86
"503","RRCAN",2021-02-12 19:46:35,9.14,59.83
"504","RRCAN",2021-02-12 19:56:35,9.23,59.76
"505","RRCAN",2021-02-12 20:06:35,9.24,59.72
"506","RRCAN",2021-02-12 20:16:35,9.15,59.68
"507","RRCAN",2021-02-12 20:26:35,9.14,59.65
"508","RRCAN",2021-02-12 20:36:35,9.14,59.61
"509","RRCAN",2021-02-12 20:46:35,9.1,59.58
"510","RRCAN",2021-02-12 20:56:35,9.12,59.54
"511","RRCAN",2021-02-12 21:06:35,9.1,59.54
"512","RRCAN",2021-02-12 21:16:35,9.04,59.5
"513","RRCAN",2021-02-12 21:26:35,9.06,59.47
"514","RRCAN",2021-02-12 21:36:35,9,59.47
"515","RRCAN",2021-02-12 21:46:35,8.98,59.43
"516","RRCAN",2021-02-12 21:56:35,8.96,59.4
"517","RRCAN",2021-02-12 22:06:35,8.99,59.36
"518","RRCAN",2021-02-12 22:16:35,9,59.32
"519","RRCAN",2021-02-12 22:26:35,8.97,59.32
"520","RRCAN",2021-02-12 22:36:35,8.89,59.29
"521","RRCAN",2021-02-12 22:46:35,8.79,59.29
"522","RRCAN",2021-02-12 22:56:35,8.93,59.25
"523","RRCAN",2021-02-12 23:06:35,8.87,59.22
"524","RRCAN",2021-02-12 23:16:35,8.82,59.22
"525","RRCAN",2021-02-12 23:26:35,8.9,59.18
"526","RRCAN",2021-02-12 23:36:35,8.93,59.14
"527","RRCAN",2021-02-12 23:46:35,8.89,59.11
"528","RRCAN",2021-02-12 23:56:35,8.91,59.11
"529","RRCAN",2021-02-13 00:06:35,8.93,59.07
"530","RRCAN",2021-02-13 00:16:35,8.85,59.07
"531","RRCAN",2021-02-13 00:26:35,8.74,59.04
"532","RRCAN",2021-02-13 00:36:35,8.84,59
"533","RRCAN",2021-02-13 00:46:35,8.82,58.96
"534","RRCAN",2021-02-13 00:56:35,8.85,58.96
"535","RRCAN",2021-02-13 01:06:35,8.84,58.93
"536","RRCAN",2021-02-13 01:16:35,8.84,58.89
"537","RRCAN",2021-02-13 01:26:35,8.78,58.86
"538","RRCAN",2021-02-13 01:36:35,8.74,58.82
"539","RRCAN",2021-02-13 01:46:35,8.67,58.78
"540","RRCAN",2021-02-13 01:56:35,8.67,58.75
"541","RRCAN",2021-02-13 02:06:35,8.66,58.71
"542","RRCAN",2021-02-13 02:16:35,8.63,58.68
"543","RRCAN",2021-02-13 02:26:35,8.55,58.6
"544","RRCAN",2021-02-13 02:36:35,8.6,58.57
"545","RRCAN",2021-02-13 02:46:35,8.71,58.5
"546","RRCAN",2021-02-13 02:56:35,8.71,58.46
"547","RRCAN",2021-02-13 03:06:35,8.73,58.39
"548","RRCAN",2021-02-13 03:16:35,8.66,58.32
"549","RRCAN",2021-02-13 03:26:35,8.72,58.24
"550","RRCAN",2021-02-13 03:36:35,8.7,58.21
"551","RRCAN",2021-02-13 03:46:35,8.78,58.17
"552","RRCAN",2021-02-13 03:56:35,8.83,58.1
"553","RRCAN",2021-02-13 04:06:35,8.76,58.03
"554","RRCAN",2021-02-13 04:16:35,8.76,57.99
"555","RRCAN",2021-02-13 04:26:35,8.7,57.99
"556","RRCAN",2021-02-13 04:36:35,8.76,57.96
"557","RRCAN",2021-02-13 04:46:35,8.67,57.88
"558","RRCAN",2021-02-13 04:56:35,8.64,57.88
"559","RRCAN",2021-02-13 05:06:35,8.62,57.88
"560","RRCAN",2021-02-13 05:16:35,8.65,57.85
"561","RRCAN",2021-02-13 05:26:35,8.62,57.81
"562","RRCAN",2021-02-13 05:36:35,8.6,57.81
"563","RRCAN",2021-02-13 05:46:35,8.56,57.78
"564","RRCAN",2021-02-13 05:56:35,8.49,57.74
"565","RRCAN",2021-02-13 06:06:35,8.47,57.7
"566","RRCAN",2021-02-13 06:16:35,8.49,57.67
"567","RRCAN",2021-02-13 06:26:35,8.48,57.67
"568","RRCAN",2021-02-13 06:36:35,8.47,57.63
"569","RRCAN",2021-02-13 06:46:35,8.46,57.6
"570","RRCAN",2021-02-13 06:56:35,8.51,57.52
"571","RRCAN",2021-02-13 07:06:35,8.47,57.45
"572","RRCAN",2021-02-13 07:16:35,8.45,57.42
"573","RRCAN",2021-02-13 07:26:35,8.45,57.38
"574","RRCAN",2021-02-13 07:36:35,8.43,57.38
"575","RRCAN",2021-02-13 07:46:35,8.43,57.34
"576","RRCAN",2021-02-13 07:56:35,8.37,57.27
"577","RRCAN",2021-02-13 08:06:35,8.38,57.2
"578","RRCAN",2021-02-13 08:16:35,8.39,57.16
"579","RRCAN",2021-02-13 08:26:35,8.42,57.13
"580","RRCAN",2021-02-13 08:36:35,8.42,57.09
"581","RRCAN",2021-02-13 08:46:35,8.41,57.06
"582","RRCAN",2021-02-13 08:56:35,8.44,57.09
"583","RRCAN",2021-02-13 09:06:35,8.46,57.09
"584","RRCAN",2021-02-13 09:16:35,8.43,57.13
"585","RRCAN",2021-02-13 09:26:35,8.43,57.13
"586","RRCAN",2021-02-13 09:36:35,8.46,57.2
"587","RRCAN",2021-02-13 09:46:35,8.49,57.24
"588","RRCAN",2021-02-13 09:56:35,8.41,57.27
"589","RRCAN",2021-02-13 10:06:35,9.01,57.42
"590","RRCAN",2021-02-13 10:16:35,9.19,57.56
"591","RRCAN",2021-02-13 10:26:35,9.21,57.56
"592","RRCAN",2021-02-13 10:36:35,9.12,57.52
"593","RRCAN",2021-02-13 10:46:35,9.15,57.6
"594","RRCAN",2021-02-13 10:56:35,9.27,57.7
"595","RRCAN",2021-02-13 11:06:35,9.36,57.88
"596","RRCAN",2021-02-13 11:16:35,9.36,57.92
"597","RRCAN",2021-02-13 11:26:35,9.92,58.28
"598","RRCAN",2021-02-13 11:36:35,9.5,58.06
"599","RRCAN",2021-02-13 11:46:35,9.75,58.39
"600","RRCAN",2021-02-13 11:56:35,9.58,58.5
"601","RRCAN",2021-02-13 12:06:35,9.4,58.06
"602","RRCAN",2021-02-13 12:16:35,9.23,57.88
"603","RRCAN",2021-02-13 12:26:35,9.21,57.88
"604","RRCAN",2021-02-13 12:36:35,9.09,57.67
"605","RRCAN",2021-02-13 12:46:35,9.21,57.67
"606","RRCAN",2021-02-13 12:56:35,9.19,57.67
"607","RRCAN",2021-02-13 13:06:35,9.1,57.67
"608","RRCAN",2021-02-13 13:16:35,9.24,57.6
"609","RRCAN",2021-02-13 13:26:35,9.23,57.6
"610","RRCAN",2021-02-13 13:36:35,9.28,57.7
"611","RRCAN",2021-02-13 13:46:35,9.29,57.92
"612","RRCAN",2021-02-13 13:56:35,9.46,58.14
"613","RRCAN",2021-02-13 14:06:35,9.38,58.32
"614","RRCAN",2021-02-13 14:16:35,9.37,58.5
"615","RRCAN",2021-02-13 14:26:35,9.3,58.46
"616","RRCAN",2021-02-13 14:36:35,9.4,58.42
"617","RRCAN",2021-02-13 14:46:35,9.25,58.39
"618","RRCAN",2021-02-13 14:56:35,9.46,58.42
"619","RRCAN",2021-02-13 15:06:35,9.33,58.46
"620","RRCAN",2021-02-13 15:16:35,9.27,58.35
"621","RRCAN",2021-02-13 15:26:35,9.26,58.28
"622","RRCAN",2021-02-13 15:36:35,9.26,58.24
"623","RRCAN",2021-02-13 15:46:35,9.24,58.28
"624","RRCAN",2021-02-13 15:56:35,9.19,58.32
"625","RRCAN",2021-02-13 16:06:35,9.16,58.28
"626","RRCAN",2021-02-13 16:16:35,9.13,58.17
"627","RRCAN",2021-02-13 16:26:35,9.06,58.06
"628","RRCAN",2021-02-13 16:36:35,8.95,57.92
"629","RRCAN",2021-02-13 16:46:35,8.88,57.81
"630","RRCAN",2021-02-13 16:56:35,8.87,57.7
"631","RRCAN",2021-02-13 17:06:35,8.78,57.6
"632","RRCAN",2021-02-13 17:16:35,8.75,57.52
"633","RRCAN",2021-02-13 17:26:35,8.72,57.42
"634","RRCAN",2021-02-13 17:36:35,8.69,57.34
"635","RRCAN",2021-02-13 17:46:35,8.67,57.31
"636","RRCAN",2021-02-13 17:56:35,8.66,57.2
"637","RRCAN",2021-02-13 18:06:35,8.67,57.16
"638","RRCAN",2021-02-13 18:16:35,8.66,57.09
"639","RRCAN",2021-02-13 18:26:35,8.63,57.06
"640","RRCAN",2021-02-13 18:36:35,8.61,57.02
"641","RRCAN",2021-02-13 18:46:35,8.56,56.95
"642","RRCAN",2021-02-13 18:56:35,8.55,56.91
"643","RRCAN",2021-02-13 19:06:35,8.53,56.91
"644","RRCAN",2021-02-13 19:16:35,8.51,56.88
"645","RRCAN",2021-02-13 19:26:35,8.5,56.84
"646","RRCAN",2021-02-13 19:36:35,8.54,56.84
"647","RRCAN",2021-02-13 19:46:35,8.62,56.88
"648","RRCAN",2021-02-13 19:56:35,8.61,56.88
"649","RRCAN",2021-02-13 20:06:35,8.65,56.98
"650","RRCAN",2021-02-13 20:16:35,8.71,57.02
"651","RRCAN",2021-02-13 20:26:35,8.67,56.98
"652","RRCAN",2021-02-13 20:36:35,8.73,57.02
"653","RRCAN",2021-02-13 20:46:35,8.76,56.98
"654","RRCAN",2021-02-13 20:56:35,8.79,56.98
"655","RRCAN",2021-02-13 21:06:35,8.8,57.02
"656","RRCAN",2021-02-13 21:16:35,8.78,56.98
"657","RRCAN",2021-02-13 21:26:35,8.77,56.88
"658","RRCAN",2021-02-13 21:36:35,8.82,56.88
"659","RRCAN",2021-02-13 21:46:35,8.75,56.8
"660","RRCAN",2021-02-13 21:56:35,8.85,56.84
"661","RRCAN",2021-02-13 22:06:35,8.87,56.84
"662","RRCAN",2021-02-13 22:16:35,8.82,56.84
"663","RRCAN",2021-02-13 22:26:35,8.92,56.84
"664","RRCAN",2021-02-13 22:36:35,8.92,56.8
"665","RRCAN",2021-02-13 22:46:35,8.91,56.7
"666","RRCAN",2021-02-13 22:56:35,8.9,56.66
"667","RRCAN",2021-02-13 23:06:35,8.87,56.62
"668","RRCAN",2021-02-13 23:16:35,8.91,56.55
"669","RRCAN",2021-02-13 23:26:35,8.94,56.44
"670","RRCAN",2021-02-13 23:36:35,8.87,56.41
"671","RRCAN",2021-02-13 23:46:35,8.96,56.48
"672","RRCAN",2021-02-13 23:56:35,8.88,56.34
"673","RRCAN",2021-02-14 00:06:35,8.94,56.26
"674","RRCAN",2021-02-14 00:16:35,8.87,56.23
"675","RRCAN",2021-02-14 00:26:35,8.87,56.12
"676","RRCAN",2021-02-14 00:36:35,8.85,56.01
"677","RRCAN",2021-02-14 00:46:35,8.85,55.94
"678","RRCAN",2021-02-14 00:56:35,8.86,55.87
"679","RRCAN",2021-02-14 01:06:35,8.83,55.83
"680","RRCAN",2021-02-14 01:16:35,8.82,55.72
"681","RRCAN",2021-02-14 01:26:35,8.79,55.65
"682","RRCAN",2021-02-14 01:36:35,8.78,55.54
"683","RRCAN",2021-02-14 01:46:35,8.78,55.51
"684","RRCAN",2021-02-14 01:56:35,8.75,55.4
"685","RRCAN",2021-02-14 02:06:35,8.76,55.36
"686","RRCAN",2021-02-14 02:16:35,8.72,55.29
"687","RRCAN",2021-02-14 02:26:35,8.73,55.22
"688","RRCAN",2021-02-14 02:36:35,8.7,55.11
"689","RRCAN",2021-02-14 02:46:35,8.69,55.04
"690","RRCAN",2021-02-14 02:56:35,8.68,54.97
"691","RRCAN",2021-02-14 03:06:35,8.68,54.93
"692","RRCAN",2021-02-14 03:16:35,8.67,54.86
"693","RRCAN",2021-02-14 03:26:35,8.65,54.79
"694","RRCAN",2021-02-14 03:36:35,8.63,54.72
"695","RRCAN",2021-02-14 03:46:35,8.63,54.68
"696","RRCAN",2021-02-14 03:56:35,8.62,54.61
"697","RRCAN",2021-02-14 04:06:35,8.63,54.57
"698","RRCAN",2021-02-14 04:16:35,8.64,54.46
"699","RRCAN",2021-02-14 04:26:35,8.67,54.36
"700","RRCAN",2021-02-14 04:36:35,8.65,54.32
"701","RRCAN",2021-02-14 04:46:35,8.66,54.21
"702","RRCAN",2021-02-14 04:56:35,8.67,54.14
"703","RRCAN",2021-02-14 05:06:35,8.66,54.18
"704","RRCAN",2021-02-14 05:16:35,8.64,54.14
"705","RRCAN",2021-02-14 05:26:35,8.69,54.03
"706","RRCAN",2021-02-14 05:36:35,8.73,53.85
"707","RRCAN",2021-02-14 05:46:35,8.76,53.74
"708","RRCAN",2021-02-14 05:56:35,8.74,53.71
"709","RRCAN",2021-02-14 06:06:35,8.76,53.67
"710","RRCAN",2021-02-14 06:16:35,8.73,53.64
"711","RRCAN",2021-02-14 06:26:35,8.76,53.56
"712","RRCAN",2021-02-14 06:36:35,8.79,53.53
"713","RRCAN",2021-02-14 06:46:35,8.82,53.49
"714","RRCAN",2021-02-14 06:56:35,8.84,53.46
"715","RRCAN",2021-02-14 07:06:35,8.85,53.42
"716","RRCAN",2021-02-14 07:16:35,8.84,53.38
"717","RRCAN",2021-02-14 07:26:35,8.83,53.35
"718","RRCAN",2021-02-14 07:36:35,8.88,53.35
"719","RRCAN",2021-02-14 07:46:35,8.89,53.31
"720","RRCAN",2021-02-14 07:56:35,8.89,53.31
"721","RRCAN",2021-02-14 08:06:35,8.84,53.28
"722","RRCAN",2021-02-14 08:16:35,8.89,53.28
"723","RRCAN",2021-02-14 08:26:35,8.91,53.24
"724","RRCAN",2021-02-14 08:36:35,8.94,53.28
"725","RRCAN",2021-02-14 08:46:35,8.97,53.31
"726","RRCAN",2021-02-14 08:56:35,8.98,53.35
"727","RRCAN",2021-02-14 09:06:35,8.99,53.38
"728","RRCAN",2021-02-14 09:16:35,8.99,53.42
"729","RRCAN",2021-02-14 09:26:35,9.03,53.42
"730","RRCAN",2021-02-14 09:36:35,9.02,53.46
"731","RRCAN",2021-02-14 09:46:35,9.03,53.49
"732","RRCAN",2021-02-14 09:56:35,9.07,53.56
"733","RRCAN",2021-02-14 10:06:35,9.07,53.6
"734","RRCAN",2021-02-14 10:16:35,9.07,53.67
"735","RRCAN",2021-02-14 10:26:35,9.1,53.71
"736","RRCAN",2021-02-14 10:36:35,9.12,53.71
"737","RRCAN",2021-02-14 10:46:35,9.08,53.74
"738","RRCAN",2021-02-14 10:56:35,9.12,53.74
"739","RRCAN",2021-02-14 11:06:35,9.1,53.82
"740","RRCAN",2021-02-14 11:16:35,9.15,53.82
"741","RRCAN",2021-02-14 11:26:35,9.1,53.82
"742","RRCAN",2021-02-14 11:36:35,9.12,53.89
"743","RRCAN",2021-02-14 11:46:35,9.16,53.96
"744","RRCAN",2021-02-14 11:56:35,9.14,53.96
"745","RRCAN",2021-02-14 12:06:35,9.13,53.92
"746","RRCAN",2021-02-14 12:16:35,9.2,53.96
"747","RRCAN",2021-02-14 12:26:35,9.21,54
"748","RRCAN",2021-02-14 12:36:35,9.19,54.03
"749","RRCAN",2021-02-14 12:46:35,9.21,54.1
"750","RRCAN",2021-02-14 12:56:35,9.22,54.1
"751","RRCAN",2021-02-14 13:06:35,9.21,54.1
"752","RRCAN",2021-02-14 13:16:35,9.28,54.28
"753","RRCAN",2021-02-14 13:26:35,9.39,54.39
"754","RRCAN",2021-02-14 13:36:35,9.43,54.54
"755","RRCAN",2021-02-14 13:46:35,9.48,54.61
"756","RRCAN",2021-02-14 13:56:35,9.53,54.72
"757","RRCAN",2021-02-14 14:06:35,9.5,54.72
"758","RRCAN",2021-02-14 14:16:35,9.46,54.72
"759","RRCAN",2021-02-14 14:26:35,9.48,54.75
"760","RRCAN",2021-02-14 14:36:35,9.41,54.75
"761","RRCAN",2021-02-14 14:46:35,9.39,54.75
"762","RRCAN",2021-02-14 14:56:35,9.61,54.9
"763","RRCAN",2021-02-14 15:06:35,9.43,54.82
"764","RRCAN",2021-02-14 15:16:35,9.33,54.68
"765","RRCAN",2021-02-14 15:26:35,9.32,54.64
"766","RRCAN",2021-02-14 15:36:35,9.29,54.68
"767","RRCAN",2021-02-14 15:46:35,9.24,54.68
"768","RRCAN",2021-02-14 15:56:35,9.24,54.64
"769","RRCAN",2021-02-14 16:06:35,9.27,54.61
"770","RRCAN",2021-02-14 16:16:35,9.21,54.54
"771","RRCAN",2021-02-14 16:26:35,9.14,54.5
"772","RRCAN",2021-02-14 16:36:35,9.15,54.5
"773","RRCAN",2021-02-14 16:46:35,9.12,54.43
"774","RRCAN",2021-02-14 16:56:35,9.13,54.39
"775","RRCAN",2021-02-14 17:06:35,9.13,54.39
"776","RRCAN",2021-02-14 17:16:35,9.11,54.36
"777","RRCAN",2021-02-14 17:26:35,9.07,54.32
"778","RRCAN",2021-02-14 17:36:35,9.08,54.25
"779","RRCAN",2021-02-14 17:46:35,9.09,54.21
"780","RRCAN",2021-02-14 17:56:35,9.08,54.14
"781","RRCAN",2021-02-14 18:06:35,9.13,54.1
"782","RRCAN",2021-02-14 18:16:35,9.16,54.03
"783","RRCAN",2021-02-14 18:26:35,9.12,54
"784","RRCAN",2021-02-14 18:36:35,9.11,53.96
"785","RRCAN",2021-02-14 18:46:35,9.12,53.92
"786","RRCAN",2021-02-14 18:56:35,9.13,53.89
"787","RRCAN",2021-02-14 19:06:35,9.11,53.89
"788","RRCAN",2021-02-14 19:16:35,9.11,53.89
"789","RRCAN",2021-02-14 19:26:35,9.11,53.89
"790","RRCAN",2021-02-14 19:36:35,9.09,53.85
"791","RRCAN",2021-02-14 19:46:35,9.12,53.85
"792","RRCAN",2021-02-14 19:56:35,9.1,53.82
"793","RRCAN",2021-02-14 20:06:35,9.08,53.82
"794","RRCAN",2021-02-14 20:16:35,9.09,53.82
"795","RRCAN",2021-02-14 20:26:35,9.09,53.78
"796","RRCAN",2021-02-14 20:36:35,9.04,53.78
"797","RRCAN",2021-02-14 20:46:35,9.02,53.74
"798","RRCAN",2021-02-14 20:56:35,9.01,53.74
"799","RRCAN",2021-02-14 21:06:35,9,53.74
"800","RRCAN",2021-02-14 21:16:35,8.98,53.71
"801","RRCAN",2021-02-14 21:26:35,8.97,53.67
"802","RRCAN",2021-02-14 21:36:35,8.95,53.67
"803","RRCAN",2021-02-14 21:46:35,8.95,53.67
"804","RRCAN",2021-02-14 21:56:35,8.97,53.74
"805","RRCAN",2021-02-14 22:06:35,8.93,53.78
"806","RRCAN",2021-02-14 22:16:35,8.89,53.74
"807","RRCAN",2021-02-14 22:26:35,8.88,53.74
"808","RRCAN",2021-02-14 22:36:35,8.87,53.74
"809","RRCAN",2021-02-14 22:46:35,8.87,53.71
"810","RRCAN",2021-02-14 22:56:35,8.85,53.74
"811","RRCAN",2021-02-14 23:06:35,8.83,53.71
"812","RRCAN",2021-02-14 23:16:35,8.84,53.71
"813","RRCAN",2021-02-14 23:26:35,8.85,53.71
"814","RRCAN",2021-02-14 23:36:35,8.84,53.71
"815","RRCAN",2021-02-14 23:46:35,8.83,53.71
"816","RRCAN",2021-02-14 23:56:35,8.83,53.71
"817","RRCAN",2021-02-15 00:06:35,8.77,53.71
"818","RRCAN",2021-02-15 00:16:35,8.78,53.71
"819","RRCAN",2021-02-15 00:26:35,8.81,53.71
"820","RRCAN",2021-02-15 00:36:35,8.8,53.67
"821","RRCAN",2021-02-15 00:46:35,8.79,53.67
"822","RRCAN",2021-02-15 00:56:35,8.74,53.67
"823","RRCAN",2021-02-15 01:06:35,8.71,53.67
"824","RRCAN",2021-02-15 01:16:35,8.72,53.67
"825","RRCAN",2021-02-15 01:26:35,8.73,53.67
"826","RRCAN",2021-02-15 01:36:35,8.73,53.67
"827","RRCAN",2021-02-15 01:46:35,8.7,53.67
"828","RRCAN",2021-02-15 01:56:35,8.67,53.67
"829","RRCAN",2021-02-15 02:06:35,8.65,53.67
"830","RRCAN",2021-02-15 02:16:35,8.65,53.67
"831","RRCAN",2021-02-15 02:26:35,8.57,53.67
"832","RRCAN",2021-02-15 02:36:35,8.57,53.67
"833","RRCAN",2021-02-15 02:46:35,8.59,53.67
"834","RRCAN",2021-02-15 02:56:35,8.54,53.67
"835","RRCAN",2021-02-15 03:06:35,8.5,53.64
"836","RRCAN",2021-02-15 03:16:35,8.53,53.64
"837","RRCAN",2021-02-15 03:26:35,8.52,53.64
"838","RRCAN",2021-02-15 03:36:35,8.52,53.6
"839","RRCAN",2021-02-15 03:46:35,8.51,53.6
"840","RRCAN",2021-02-15 03:56:35,8.45,53.6
"841","RRCAN",2021-02-15 04:06:35,8.44,53.56
"842","RRCAN",2021-02-15 04:16:35,8.44,53.56
"843","RRCAN",2021-02-15 04:26:35,8.34,53.53
"844","RRCAN",2021-02-15 04:36:35,8.38,53.53
"845","RRCAN",2021-02-15 04:46:35,8.37,53.49
"846","RRCAN",2021-02-15 04:56:35,8.39,53.49
"847","RRCAN",2021-02-15 05:06:35,8.37,53.49
"848","RRCAN",2021-02-15 05:16:35,8.36,53.49
"849","RRCAN",2021-02-15 05:26:35,8.35,53.49
"850","RRCAN",2021-02-15 05:36:35,8.34,53.46
"851","RRCAN",2021-02-15 05:46:35,8.33,53.42
"852","RRCAN",2021-02-15 05:56:35,8.32,53.42
"853","RRCAN",2021-02-15 06:06:35,8.33,53.38
"854","RRCAN",2021-02-15 06:16:35,8.35,53.38
"855","RRCAN",2021-02-15 06:26:35,8.36,53.38
"856","RRCAN",2021-02-15 06:36:35,8.39,53.38
"857","RRCAN",2021-02-15 06:46:35,8.42,53.42
"858","RRCAN",2021-02-15 06:56:35,8.44,53.38
"859","RRCAN",2021-02-15 07:06:35,8.46,53.35
"860","RRCAN",2021-02-15 07:16:35,8.42,53.35
"861","RRCAN",2021-02-15 07:26:35,8.4,53.35
"862","RRCAN",2021-02-15 07:36:35,8.45,53.35
"863","RRCAN",2021-02-15 07:46:35,8.45,53.35
"864","RRCAN",2021-02-15 07:56:35,8.42,53.35
"865","RRCAN",2021-02-15 08:06:35,8.48,53.31
"866","RRCAN",2021-02-15 08:16:35,8.43,53.35
"867","RRCAN",2021-02-15 08:26:35,8.46,53.31
"868","RRCAN",2021-02-15 08:36:35,8.5,53.28
"869","RRCAN",2021-02-15 08:46:35,8.52,53.31
"870","RRCAN",2021-02-15 08:56:35,8.52,53.31
"871","RRCAN",2021-02-15 09:06:35,8.54,53.31
"872","RRCAN",2021-02-15 09:16:35,8.56,53.35
"873","RRCAN",2021-02-15 09:26:35,8.57,53.42
"874","RRCAN",2021-02-15 09:36:35,8.56,53.6
"875","RRCAN",2021-02-15 09:46:35,8.64,53.67
"876","RRCAN",2021-02-15 09:56:35,8.7,53.67
"877","RRCAN",2021-02-15 10:06:35,8.72,53.78
"878","RRCAN",2021-02-15 10:16:35,8.76,53.96
"879","RRCAN",2021-02-15 10:26:35,8.76,54.03
"880","RRCAN",2021-02-15 10:36:35,8.85,54.18
"881","RRCAN",2021-02-15 10:46:35,8.99,54.32
"882","RRCAN",2021-02-15 10:56:35,8.93,54.68
"883","RRCAN",2021-02-15 11:06:35,9,54.72
"884","RRCAN",2021-02-15 11:16:35,8.92,54.79
"885","RRCAN",2021-02-15 11:26:35,8.91,54.79
"886","RRCAN",2021-02-15 11:36:35,8.94,54.82
"887","RRCAN",2021-02-15 11:46:35,8.95,55.08
"888","RRCAN",2021-02-15 11:56:35,8.98,55.22
"889","RRCAN",2021-02-15 12:06:35,8.89,55.29
"890","RRCAN",2021-02-15 12:16:35,8.83,55.51
"891","RRCAN",2021-02-15 12:26:35,8.78,55.51
"892","RRCAN",2021-02-15 12:36:35,8.83,55.54
"893","RRCAN",2021-02-15 12:46:35,8.9,55.8
"894","RRCAN",2021-02-15 12:56:35,9.01,55.98
"895","RRCAN",2021-02-15 13:06:35,9.1,56.12
"896","RRCAN",2021-02-15 13:16:35,9.21,56.34
"897","RRCAN",2021-02-15 13:26:35,9.32,56.44
"898","RRCAN",2021-02-15 13:36:35,9.65,57.38
"899","RRCAN",2021-02-15 13:46:35,9.65,57.45
"900","RRCAN",2021-02-15 13:56:35,9.61,57.34
"901","RRCAN",2021-02-15 14:06:35,9.63,57.27
"902","RRCAN",2021-02-15 14:16:35,9.59,57.31
"903","RRCAN",2021-02-15 14:26:35,9.63,57.24
"904","RRCAN",2021-02-15 14:36:35,9.62,57.24
"905","RRCAN",2021-02-15 14:46:35,9.72,57.31
"906","RRCAN",2021-02-15 14:56:35,9.72,57.31
"907","RRCAN",2021-02-15 15:06:35,9.77,57.42
"908","RRCAN",2021-02-15 15:16:35,9.67,57.38
"909","RRCAN",2021-02-15 15:26:35,9.88,57.38
"910","RRCAN",2021-02-15 15:36:35,9.91,57.38
"911","RRCAN",2021-02-15 15:46:35,10.1,57.6
"912","RRCAN",2021-02-15 15:56:35,9.49,57.24
"913","RRCAN",2021-02-15 16:06:35,9.95,57.13
"914","RRCAN",2021-02-15 16:16:35,9.82,57.2
"915","RRCAN",2021-02-15 16:26:35,9.56,57.09
"916","RRCAN",2021-02-15 16:36:35,9.46,57.06
"917","RRCAN",2021-02-15 16:46:35,9.93,57.16
"918","RRCAN",2021-02-15 16:56:35,9.79,57.24
"919","RRCAN",2021-02-15 17:06:35,9.98,57.2
"920","RRCAN",2021-02-15 17:16:35,9.94,57.13
"921","RRCAN",2021-02-15 17:26:35,9.65,56.95
"922","RRCAN",2021-02-15 17:36:35,9.55,56.73
"923","RRCAN",2021-02-15 17:46:35,9.49,56.62
"924","RRCAN",2021-02-15 17:56:35,9.46,56.55
"925","RRCAN",2021-02-15 18:06:35,9.47,56.55
"926","RRCAN",2021-02-15 18:16:35,9.56,56.66
"927","RRCAN",2021-02-15 18:26:35,9.67,56.7
"928","RRCAN",2021-02-15 18:36:35,9.71,56.7
"929","RRCAN",2021-02-15 18:46:35,9.69,56.66
"930","RRCAN",2021-02-15 18:56:35,9.71,56.62
"931","RRCAN",2021-02-15 19:06:35,9.66,56.59
